timestamp,metric,value,num_threads,test_case,run_name,tags
1504930896000,jmeter.latency.p90,55.6666666667,16,hdfsappend,debug-2017-09-08-21-21-36,{}
1505017101000,jmeter.latency.p90,52.6666666667,1,hdfsappend,debug-2017-09-09-21-18-21,{}
1505017196000,jmeter.latency.p90,52.6666666667,4,hdfsappend,debug-2017-09-09-21-19-56,{}
1505017292000,jmeter.latency.p90,55.3333333333,16,hdfsappend,debug-2017-09-09-21-21-32,{}
1505103461000,jmeter.latency.p90,51.3333333333,1,hdfsappend,debug-2017-09-10-21-17-40,{}
1505103556000,jmeter.latency.p90,54.0,4,hdfsappend,debug-2017-09-10-21-19-16,{}
1505103651000,jmeter.latency.p90,55.0,16,hdfsappend,debug-2017-09-10-21-20-51,{}
1505189905000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-09-11-21-18-25,{}
1505190000000,jmeter.latency.p90,58.0,4,hdfsappend,debug-2017-09-11-21-20-00,{}
1505190096000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-09-11-21-21-36,{}
1505276298000,jmeter.latency.p90,50.3333333333,1,hdfsappend,debug-2017-09-12-21-18-18,{}
1505276393000,jmeter.latency.p90,54.0,4,hdfsappend,debug-2017-09-12-21-19-53,{}
1505276489000,jmeter.latency.p90,59.3333333333,16,hdfsappend,debug-2017-09-12-21-21-29,{}
1505362704000,jmeter.latency.p90,52.6666666667,1,hdfsappend,debug-2017-09-13-21-18-24,{}
1505362799000,jmeter.latency.p90,55.6666666667,4,hdfsappend,debug-2017-09-13-21-19-59,{}
1505362895000,jmeter.latency.p90,53.3333333333,16,hdfsappend,debug-2017-09-13-21-21-35,{}
1505449068000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-09-14-21-17-48,{}
1505449163000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-14-21-19-23,{}
1505449259000,jmeter.latency.p90,55.3333333333,16,hdfsappend,debug-2017-09-14-21-20-59,{}
1505535462000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-09-15-21-17-42,{}
1505535557000,jmeter.latency.p90,57.0,4,hdfsappend,debug-2017-09-15-21-19-17,{}
1505535653000,jmeter.latency.p90,63.6666666667,16,hdfsappend,debug-2017-09-15-21-20-53,{}
1505621864000,jmeter.latency.p90,50.0,1,hdfsappend,debug-2017-09-16-21-17-44,{}
1505621959000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-16-21-19-19,{}
1505622054000,jmeter.latency.p90,58.0,16,hdfsappend,debug-2017-09-16-21-20-54,{}
1505708256000,jmeter.latency.p90,48.3333333333,1,hdfsappend,debug-2017-09-17-21-17-36,{}
1505708351000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-17-21-19-11,{}
1505708446000,jmeter.latency.p90,57.3333333333,16,hdfsappend,debug-2017-09-17-21-20-46,{}
1505794705000,jmeter.latency.p90,54.3666666667,1,hdfsappend,debug-2017-09-18-21-18-25,{}
1505794800000,jmeter.latency.p90,56.3333333333,4,hdfsappend,debug-2017-09-18-21-20-00,{}
1505794895000,jmeter.latency.p90,55.6666666667,16,hdfsappend,debug-2017-09-18-21-21-35,{}
1505881100000,jmeter.latency.p90,60.9,1,hdfsappend,debug-2017-09-19-21-18-20,{}
1505881194000,jmeter.latency.p90,55.6666666667,4,hdfsappend,debug-2017-09-19-21-19-54,{}
1505881290000,jmeter.latency.p90,58.6666666667,16,hdfsappend,debug-2017-09-19-21-21-30,{}
1505967507000,jmeter.latency.p90,60.6666666667,1,hdfsappend,debug-2017-09-20-21-18-27,{}
1505967602000,jmeter.latency.p90,57.3333333333,4,hdfsappend,debug-2017-09-20-21-20-02,{}
1505967697000,jmeter.latency.p90,58.6666666667,16,hdfsappend,debug-2017-09-20-21-21-37,{}
1506053900000,jmeter.latency.p90,53.6333333333,1,hdfsappend,debug-2017-09-21-21-18-20,{}
1506053995000,jmeter.latency.p90,60.0,4,hdfsappend,debug-2017-09-21-21-19-55,{}
1506054091000,jmeter.latency.p90,58.3333333333,16,hdfsappend,debug-2017-09-21-21-21-31,{}
1506140264000,jmeter.latency.p90,53.0,1,hdfsappend,debug-2017-09-22-21-17-44,{}
1506140359000,jmeter.latency.p90,52.6666666667,4,hdfsappend,debug-2017-09-22-21-19-19,{}
1506140454000,jmeter.latency.p90,60.0,16,hdfsappend,debug-2017-09-22-21-20-54,{}
1506226661000,jmeter.latency.p90,47.3333333333,1,hdfsappend,debug-2017-09-23-21-17-41,{}
1506226756000,jmeter.latency.p90,53.0333333333,4,hdfsappend,debug-2017-09-23-21-19-16,{}
1506226852000,jmeter.latency.p90,53.6666666667,16,hdfsappend,debug-2017-09-23-21-20-51,{}
1506313113000,jmeter.latency.p90,47.3333333333,1,hdfsappend,debug-2017-09-24-21-18-33,{}
1506313208000,jmeter.latency.p90,55.3333333333,4,hdfsappend,debug-2017-09-24-21-20-08,{}
1506313303000,jmeter.latency.p90,53.0,16,hdfsappend,debug-2017-09-24-21-21-43,{}
